image_path	caption
training/002042287.jpg	crowds of people at a car show looking at the cars
training/002042382.jpg	operation : emergency services and number of buses await the arrival of rescued passengers
training/002042394.jpg	rev up for cars & beverage type for a cause
training/002042500.jpg	kids and their parents are in a car .
training/002042547.jpg	who builds a family car a man could buy on looks alone ?
training/002042580.jpg	wrecked electric vehicle on the sand
training/002042633.jpg	wheel of a car on a white background
training/002042733.jpg	handsome man near the car .
training/002043048.jpg	a woman holding the steering wheel of a car with hand while driving
training/002043079.jpg	on the lookout for this vehicle .
training/002043421.jpg	a motorist runs down a masked youth who was standing among a group of youngsters throwing stones at cars in the east neighborhood .
training/002043446.jpg	saw this car in the woods .
training/002043567.jpg	person can be seen grinning madly in the car on this rubble and donkey filled a city
training/002043660.jpg	as person put his new baby girl in the car he held up fingers saying times !
training/002043668.jpg	rain on a car window
training/002043785.jpg	saw this while driving today : a man smoking with his car door open behind a truck that says flammable .
training/002043974.jpg	young auto mechanic repairing chassis of a car .
training/002044002.jpg	more buses in the coming months
training/002044050.jpg	once outside the car 's wheels quickly began to melt , leaving it standing in a puddle of its own making
training/002044129.jpg	a group of women dressed in style clothing to celebrate the centenary of the bus .
training/002044142.jpg	a wedding car rushes up a city towards tourist attraction .
training/002044187.jpg	stylish black man sitting behind the wheel of luxury car .
training/002044225.jpg	friends in vehicle by the coast
training/002044229.jpg	woman holding car keys and a glass of wine
training/002044248.jpg	several cars driving on icy road at the dusk
training/002044375.jpg	generic picture of a woman carrying her dog at a car boot sale
training/002044574.jpg	low - key : he leaned against the car for a moment while chatting to friends
training/002044797.jpg	flashback to the dark days as children board a bus to take them to safety .
training/002044798.jpg	man driving a car , overnight trip by car through the city , time lapse
training/002044889.jpg	as drivers look to the future , will it be hydrogen that is powering their vehicles in coming decades ?
training/002045113.jpg	an armoured vehicle is pictured before being shipped into theatre .
training/002045246.jpg	a yellow coupe at a car show
training/002045400.jpg	road trip , by car on the roads
training/002045435.jpg	a car being towed away by police for having no insurance
training/002045641.jpg	all sports cars drive in highways in memorial of actor
training/002045669.jpg	our convertible wedding car is able to travel to a wide range of locations .
training/002045671.jpg	suburban subtropical house with topical trees dramatic shadows and cars in the driveway
training/002045674.jpg	boy on bike and senior couple in car preparing for a hike royalty - free
training/002045690.jpg	view from a vehicle of a winding road and trees in a rural area
training/002045816.jpg	person attempts to open her umbrella as she headed for the car , but seemed to struggle initially
training/002045831.jpg	the car was restored by porsche
training/002045838.jpg	horsepower in a 1300 puns car turning left in a controlled slide !
training/002046156.jpg	a replica of the vintage bus that author refused to give up her seat on rolls down the route .
training/002046162.jpg	road trip , by car on the roads
training/002046165.jpg	industry said automobile model was the only vehicle it tested
training/002046445.jpg	statue of liberty and transit vehicle type
training/002046464.jpg	police car , the town featured
training/002046628.jpg	all oldest vintage car 's participating the rally .
training/002046647.jpg	supporters ride a red open top bus through filming location
training/002046685.jpg	automobile model : a sports car for everyday driving
training/002046696.jpg	the unmanned aerial vehicle lands at an army base
training/002046753.jpg	bikes outnumber the cars on the street
training/002046771.jpg	how to make a people 's car from scratch
training/002047003.jpg	book a car with driver
training/002047021.jpg	salesman in car dealership showing customer the interior
training/002047150.jpg	retro style emblem representing a typical car from the 20s
training/002047167.jpg	aerial view of vehicles waiting at traffic lights at a road junction
training/002047298.jpg	police cars with lights flashing at a crime scene
training/002047328.jpg	we try to fit the vehicle with the need if at all possible .
